function_rank,function_share,cumulative_bugfix_share
8544,0.19226355228515493,0.5084218709510235
8545,0.19228605504174262,0.5084218709510235
8546,0.19230855779833028,0.5084218709510235
8547,0.19233106055491797,0.5084218709510235
8548,0.19235356331150566,0.5084218709510235
8549,0.19237606606809335,0.5084218709510235
8550,0.192398568824681,0.5084218709510235
8551,0.1924210715812687,0.5084218709510235
8552,0.1924435743378564,0.5084218709510235
8553,0.19246607709444408,0.5084218709510235
8554,0.19248857985103174,0.5084218709510235
8555,0.19251108260761943,0.5084218709510235
8556,0.19253358536420712,0.5084218709510235
8557,0.1925560881207948,0.5084218709510235
8558,0.19257859087738247,0.5084218709510235
8559,0.19260109363397016,0.5084218709510235
8560,0.19262359639055784,0.5084218709510235
8561,0.19264609914714553,0.5084218709510235
8562,0.1926686019037332,0.5084218709510235
8563,0.19269110466032088,0.5084218709510235
8564,0.19271360741690857,0.5084218709510235
8565,0.19273611017349626,0.5084218709510235
8566,0.19275861293008392,0.5084218709510235
8567,0.1927811156866716,0.5084218709510235
8568,0.1928036184432593,0.5084218709510235
8569,0.192826121199847,0.5084218709510235
8570,0.19284862395643465,0.5084218709510235
8571,0.19287112671302234,0.5084218709510235
8572,0.19289362946961003,0.5084218709510235
8573,0.19291613222619772,0.5084218709510235
8574,0.19293863498278538,0.5084218709510235
8575,0.19296113773937307,0.5084218709510235
8576,0.19298364049596076,0.5084218709510235
8577,0.19300614325254845,0.5084218709510235
8578,0.1930286460091361,0.5084218709510235
8579,0.1930511487657238,0.5084218709510235
8580,0.19307365152231148,0.5084218709510235
8581,0.19309615427889917,0.5084218709510235
8582,0.19311865703548683,0.5084218709510235
8583,0.19314115979207452,0.5084218709510235
8584,0.1931636625486622,0.5084218709510235
8585,0.1931861653052499,0.5084218709510235
8586,0.19320866806183756,0.5084218709510235
8587,0.19323117081842525,0.5084218709510235
8588,0.19325367357501294,0.5084218709510235
8589,0.19327617633160063,0.5084218709510235
8590,0.1932986790881883,0.5084218709510235
8591,0.19332118184477598,0.5084218709510235
8592,0.19334368460136367,0.5084218709510235
8593,0.19336618735795136,0.5084218709510235
8594,0.19338869011453902,0.5084218709510235
8595,0.1934111928711267,0.5084218709510235
8596,0.1934336956277144,0.5084218709510235
8597,0.19345619838430209,0.5084218709510235
8598,0.19347870114088975,0.5084218709510235
8599,0.19350120389747744,0.5084218709510235
8600,0.19352370665406513,0.5084218709510235
8601,0.19354620941065281,0.5084218709510235
8602,0.19356871216724048,0.5084218709510235
8603,0.19359121492382816,0.5084218709510235
8604,0.19361371768041585,0.5084218709510235
8605,0.19363622043700354,0.5084218709510235
8606,0.1936587231935912,0.5084218709510235
8607,0.1936812259501789,0.5084218709510235
8608,0.19370372870676658,0.5084218709510235
8609,0.19372623146335427,0.5084218709510235
8610,0.19374873421994193,0.5084218709510235
8611,0.19377123697652962,0.5084218709510235
8612,0.1937937397331173,0.5084218709510235
8613,0.193816242489705,0.5084218709510235
8614,0.19383874524629266,0.5084218709510235
8615,0.19386124800288035,0.5084218709510235
8616,0.19388375075946804,0.5084218709510235
8617,0.19390625351605573,0.5084218709510235
8618,0.1939287562726434,0.5084218709510235
8619,0.19395125902923108,0.5084218709510235
8620,0.19397376178581877,0.5084218709510235
8621,0.19399626454240645,0.5084218709510235
8622,0.19401876729899412,0.5084218709510235
8623,0.1940412700555818,0.5084218709510235
8624,0.1940637728121695,0.5084218709510235
8625,0.19408627556875718,0.5084218709510235
8626,0.19410877832534484,0.5084218709510235
8627,0.19413128108193253,0.5084218709510235
8628,0.19415378383852022,0.5084218709510235
8629,0.1941762865951079,0.5084218709510235
8630,0.19419878935169557,0.5084218709510235
8631,0.19422129210828326,0.5084218709510235
8632,0.19424379486487095,0.5084218709510235
8633,0.19426629762145864,0.5084218709510235
8634,0.1942888003780463,0.5084218709510235
8635,0.194311303134634,0.5084218709510235
8636,0.19433380589122168,0.5084218709510235
8637,0.19435630864780937,0.5084218709510235
8638,0.19437881140439703,0.5084218709510235
8639,0.19440131416098472,0.5084218709510235
8640,0.1944238169175724,0.5084218709510235
8641,0.1944463196741601,0.5084218709510235
8642,0.19446882243074776,0.5084218709510235
8643,0.19449132518733545,0.5084218709510235
8644,0.19451382794392313,0.5084218709510235
8645,0.19453633070051082,0.5084218709510235
8646,0.19455883345709848,0.5084218709510235
8647,0.19458133621368617,0.5084218709510235
8648,0.19460383897027386,0.5084218709510235
8649,0.19462634172686155,0.5084218709510235
8650,0.1946488444834492,0.5084218709510235
8651,0.1946713472400369,0.5084218709510235
8652,0.1946938499966246,0.5084218709510235
8653,0.19471635275321228,0.5084218709510235
8654,0.19473885550979994,0.5084218709510235
8655,0.19476135826638763,0.5084218709510235
8656,0.19478386102297532,0.5084218709510235
8657,0.194806363779563,0.5084218709510235
8658,0.19482886653615067,0.5084218709510235
8659,0.19485136929273836,0.5084218709510235
8660,0.19487387204932605,0.5084218709510235
8661,0.19489637480591374,0.5084218709510235
8662,0.1949188775625014,0.5084218709510235
8663,0.19494138031908909,0.5084218709510235
8664,0.19496388307567677,0.5084218709510235
8665,0.19498638583226446,0.5084218709510235
8666,0.19500888858885213,0.5084218709510235
8667,0.19503139134543981,0.5084218709510235
8668,0.1950538941020275,0.5084218709510235
8669,0.1950763968586152,0.5084218709510235
8670,0.19509889961520285,0.5084218709510235
8671,0.19512140237179054,0.5084218709510235
8672,0.19514390512837823,0.5084218709510235
8673,0.19516640788496592,0.5084218709510235
8674,0.19518891064155358,0.5084218709510235
8675,0.19521141339814127,0.5084218709510235
8676,0.19523391615472896,0.5084218709510235
8677,0.19525641891131665,0.5084218709510235
8678,0.1952789216679043,0.5084218709510235
8679,0.195301424424492,0.5084218709510235
8680,0.1953239271810797,0.5084218709510235
8681,0.19534642993766738,0.5084218709510235
8682,0.19536893269425504,0.5084218709510235
8683,0.19539143545084273,0.5084218709510235
8684,0.19541393820743042,0.5084218709510235
8685,0.1954364409640181,0.5084218709510235
8686,0.19545894372060577,0.5084218709510235
8687,0.19548144647719345,0.5084218709510235
8688,0.19550394923378114,0.5084218709510235
8689,0.19552645199036883,0.5084218709510235
8690,0.1955489547469565,0.5084218709510235
8691,0.19557145750354418,0.5084218709510235
8692,0.19559396026013187,0.5084218709510235
8693,0.19561646301671956,0.5084218709510235
8694,0.19563896577330722,0.5084218709510235
8695,0.1956614685298949,0.5084218709510235
8696,0.1956839712864826,0.5084218709510235
8697,0.1957064740430703,0.5084218709510235
8698,0.19572897679965795,0.5084218709510235
8699,0.19575147955624564,0.5084218709510235
8700,0.19577398231283333,0.5084218709510235
8701,0.19579648506942102,0.5084218709510235
8702,0.19581898782600868,0.5084218709510235
8703,0.19584149058259637,0.5084218709510235
8704,0.19586399333918406,0.5084218709510235
8705,0.19588649609577174,0.5084218709510235
8706,0.1959089988523594,0.5084218709510235
8707,0.1959315016089471,0.5084218709510235
8708,0.19595400436553478,0.5084218709510235
8709,0.19597650712212247,0.5084218709510235
8710,0.19599900987871013,0.5084218709510235
8711,0.19602151263529782,0.5084218709510235
8712,0.1960440153918855,0.5084218709510235
8713,0.1960665181484732,0.5084218709510235
8714,0.19608902090506086,0.5084218709510235
8715,0.19611152366164855,0.5084218709510235
8716,0.19613402641823624,0.5084218709510235
8717,0.19615652917482393,0.5084218709510235
8718,0.1961790319314116,0.5084218709510235
8719,0.19620153468799928,0.5084218709510235
8720,0.19622403744458697,0.5084218709510235
8721,0.19624654020117466,0.5084218709510235
8722,0.19626904295776232,0.5084218709510235
8723,0.19629154571435,0.5084218709510235
8724,0.1963140484709377,0.5084218709510235
8725,0.19633655122752539,0.5084218709510235
8726,0.19635905398411305,0.5084218709510235
8727,0.19638155674070074,0.5084218709510235
8728,0.19640405949728842,0.5084218709510235
8729,0.1964265622538761,0.5084218709510235
8730,0.19644906501046377,0.5084218709510235
8731,0.19647156776705146,0.5084218709510235
8732,0.19649407052363915,0.5084218709510235
8733,0.19651657328022681,0.5084218709510235
8734,0.1965390760368145,0.5084218709510235
8735,0.1965615787934022,0.5084218709510235
8736,0.19658408154998988,0.5084218709510235
8737,0.19660658430657754,0.5084218709510235
8738,0.19662908706316523,0.5084218709510235
8739,0.19665158981975292,0.5084218709510235
8740,0.1966740925763406,0.5084218709510235
8741,0.19669659533292827,0.5084218709510235
8742,0.19671909808951596,0.5084218709510235
8743,0.19674160084610365,0.5084218709510235
8744,0.19676410360269134,0.5084218709510235
8745,0.196786606359279,0.5084218709510235
8746,0.1968091091158667,0.5084218709510235
8747,0.19683161187245438,0.5084218709510235
8748,0.19685411462904207,0.5084218709510235
8749,0.19687661738562973,0.5084218709510235
8750,0.19689912014221742,0.5084218709510235
8751,0.1969216228988051,0.5084218709510235
8752,0.1969441256553928,0.5084218709510235
8753,0.19696662841198045,0.5084218709510235
8754,0.19698913116856814,0.5084218709510235
8755,0.19701163392515583,0.5084218709510235
8756,0.19703413668174352,0.5084218709510235
8757,0.19705663943833118,0.5084218709510235
8758,0.19707914219491887,0.5084218709510235
8759,0.19710164495150656,0.5084218709510235
8760,0.19712414770809425,0.5084218709510235
8761,0.1971466504646819,0.5084218709510235
8762,0.1971691532212696,0.5084218709510235
8763,0.1971916559778573,0.5084218709510235
8764,0.19721415873444498,0.5084218709510235
8765,0.19723666149103264,0.5084218709510235
8766,0.19725916424762033,0.5084218709510235
8767,0.19728166700420802,0.5084218709510235
8768,0.1973041697607957,0.5084218709510235
8769,0.19732667251738337,0.5084218709510235
8770,0.19734917527397106,0.5084218709510235
8771,0.19737167803055874,0.5084218709510235
8772,0.19739418078714643,0.5084218709510235
8773,0.1974166835437341,0.5084218709510235
8774,0.19743918630032178,0.5084218709510235
8775,0.19746168905690947,0.5084218709510235
8776,0.19748419181349716,0.5084218709510235
8777,0.19750669457008482,0.5084218709510235
8778,0.1975291973266725,0.5084218709510235
8779,0.1975517000832602,0.5084218709510235
8780,0.1975742028398479,0.5084218709510235
8781,0.19759670559643555,0.5084218709510235
8782,0.19761920835302324,0.5084218709510235
8783,0.19764171110961093,0.5084218709510235
8784,0.19766421386619862,0.5084218709510235
8785,0.19768671662278628,0.5084218709510235
8786,0.19770921937937397,0.5084218709510235
8787,0.19773172213596166,0.5084218709510235
8788,0.19775422489254935,0.5084218709510235
8789,0.197776727649137,0.5084218709510235
8790,0.1977992304057247,0.5084218709510235
8791,0.19782173316231239,0.5084218709510235
8792,0.19784423591890007,0.5084218709510235
8793,0.19786673867548774,0.5084218709510235
8794,0.19788924143207542,0.5084218709510235
8795,0.1979117441886631,0.5084218709510235
8796,0.1979342469452508,0.5084218709510235
8797,0.19795674970183846,0.5084218709510235
8798,0.19797925245842615,0.5084218709510235
8799,0.19800175521501384,0.5084218709510235
8800,0.19802425797160153,0.5084218709510235
8801,0.1980467607281892,0.5084218709510235
8802,0.19806926348477688,0.5084218709510235
8803,0.19809176624136457,0.5084218709510235
8804,0.19811426899795226,0.5084218709510235
8805,0.19813677175453992,0.5084218709510235
8806,0.1981592745111276,0.5084218709510235
8807,0.1981817772677153,0.5084218709510235
8808,0.198204280024303,0.5084218709510235
8809,0.19822678278089065,0.5084218709510235
8810,0.19824928553747834,0.5084218709510235
8811,0.19827178829406603,0.5084218709510235
8812,0.19829429105065371,0.5084218709510235
8813,0.19831679380724138,0.5084218709510235
8814,0.19833929656382907,0.5084218709510235
8815,0.19836179932041675,0.5084218709510235
8816,0.19838430207700444,0.5084218709510235
8817,0.1984068048335921,0.5084218709510235
8818,0.1984293075901798,0.5084218709510235
8819,0.19845181034676748,0.5084218709510235
8820,0.19847431310335517,0.5084218709510235
8821,0.19849681585994283,0.5084218709510235
8822,0.19851931861653052,0.5084218709510235
8823,0.1985418213731182,0.5084218709510235
8824,0.1985643241297059,0.5084218709510235
8825,0.19858682688629356,0.5084218709510235
8826,0.19860932964288125,0.5084218709510235
8827,0.19863183239946894,0.5084218709510235
8828,0.19865433515605663,0.5084218709510235
8829,0.1986768379126443,0.5084218709510235
8830,0.19869934066923198,0.5084218709510235
8831,0.19872184342581967,0.5084218709510235
8832,0.19874434618240736,0.5084218709510235
8833,0.19876684893899502,0.5084218709510235
8834,0.1987893516955827,0.5084218709510235
8835,0.1988118544521704,0.5084218709510235
8836,0.19883435720875808,0.5084218709510235
8837,0.19885685996534574,0.5084218709510235
8838,0.19887936272193343,0.5084218709510235
8839,0.19890186547852112,0.5084218709510235
8840,0.1989243682351088,0.5084218709510235
8841,0.19894687099169647,0.5084218709510235
8842,0.19896937374828416,0.5084218709510235
8843,0.19899187650487185,0.5084218709510235
8844,0.19901437926145954,0.5084218709510235
8845,0.1990368820180472,0.5084218709510235
8846,0.1990593847746349,0.5084218709510235
8847,0.19908188753122258,0.5084218709510235
8848,0.19910439028781027,0.5084218709510235
8849,0.19912689304439793,0.5084218709510235
8850,0.19914939580098562,0.5084218709510235
8851,0.1991718985575733,0.5084218709510235
8852,0.199194401314161,0.5084218709510235
8853,0.19921690407074866,0.5084218709510235
8854,0.19923940682733635,0.5084218709510235
8855,0.19926190958392404,0.5084218709510235
8856,0.19928441234051172,0.5084218709510235
8857,0.19930691509709939,0.5084218709510235
8858,0.19932941785368707,0.5084218709510235
8859,0.19935192061027476,0.5084218709510235
8860,0.19937442336686245,0.5084218709510235
8861,0.1993969261234501,0.5084218709510235
8862,0.1994194288800378,0.5084218709510235
8863,0.1994419316366255,0.5084218709510235
8864,0.19946443439321318,0.5084218709510235
8865,0.19948693714980084,0.5084218709510235
8866,0.19950943990638853,0.5084218709510235
8867,0.19953194266297622,0.5084218709510235
8868,0.1995544454195639,0.5084218709510235
8869,0.19957694817615157,0.5084218709510235
8870,0.19959945093273926,0.5084218709510235
8871,0.19962195368932695,0.5084218709510235
8872,0.19964445644591464,0.5084218709510235
8873,0.1996669592025023,0.5084218709510235
8874,0.19968946195909,0.5084218709510235
8875,0.19971196471567768,0.5084218709510235
8876,0.19973446747226536,0.5084218709510235
8877,0.19975697022885303,0.5084218709510235
8878,0.19977947298544071,0.5084218709510235
8879,0.1998019757420284,0.5084218709510235
8880,0.1998244784986161,0.5084218709510235
8881,0.19984698125520375,0.5084218709510235
8882,0.19986948401179144,0.5084218709510235
8883,0.19989198676837913,0.5084218709510235
8884,0.19991448952496682,0.5084218709510235
8885,0.19993699228155448,0.5084218709510235
8886,0.19995949503814217,0.5084218709510235
8887,0.19998199779472986,0.5084218709510235
8888,0.20000450055131755,0.5084218709510235
8889,0.2000270033079052,0.5084218709510235
8890,0.2000495060644929,0.5084218709510235
8891,0.2000720088210806,0.5084218709510235
8892,0.20009451157766828,0.5084218709510235
8893,0.20011701433425594,0.5084218709510235
8894,0.20013951709084363,0.5084218709510235
8895,0.20016201984743132,0.5084218709510235
8896,0.200184522604019,0.5084218709510235
8897,0.20020702536060667,0.5084218709510235
8898,0.20022952811719436,0.5084218709510235
8899,0.20025203087378204,0.5084218709510235
8900,0.20027453363036973,0.5084218709510235
8901,0.2002970363869574,0.5084218709510235
8902,0.20031953914354508,0.5084218709510235
8903,0.20034204190013277,0.5084218709510235
8904,0.20036454465672046,0.5084218709510235
8905,0.20038704741330812,0.5084218709510235
8906,0.2004095501698958,0.5084218709510235
8907,0.2004320529264835,0.5084218709510235
8908,0.2004545556830712,0.5084218709510235
8909,0.20047705843965885,0.5084218709510235
8910,0.20049956119624654,0.5084218709510235
8911,0.20052206395283423,0.5084218709510235
8912,0.20054456670942192,0.5084218709510235
8913,0.20056706946600958,0.5084218709510235
8914,0.20058957222259727,0.5084218709510235
8915,0.20061207497918496,0.5084218709510235
8916,0.20063457773577265,0.5084218709510235
8917,0.2006570804923603,0.5084218709510235
8918,0.200679583248948,0.5084218709510235
8919,0.20070208600553568,0.5084218709510235
8920,0.20072458876212337,0.5084218709510235
8921,0.20074709151871103,0.5084218709510235
8922,0.20076959427529872,0.5084218709510235
8923,0.2007920970318864,0.5084218709510235
8924,0.2008145997884741,0.5084218709510235
8925,0.20083710254506176,0.5084218709510235
8926,0.20085960530164945,0.5084218709510235
8927,0.20088210805823714,0.5084218709510235
8928,0.2009046108148248,0.5084218709510235
8929,0.2009271135714125,0.5084218709510235
8930,0.20094961632800018,0.5084218709510235
8931,0.20097211908458787,0.5084218709510235
8932,0.20099462184117553,0.5084218709510235
8933,0.20101712459776322,0.5084218709510235
8934,0.2010396273543509,0.5084218709510235
8935,0.2010621301109386,0.5084218709510235
8936,0.20108463286752626,0.5084218709510235
8937,0.20110713562411395,0.5084218709510235
8938,0.20112963838070164,0.5084218709510235
8939,0.20115214113728933,0.5084218709510235
8940,0.201174643893877,0.5084218709510235
8941,0.20119714665046468,0.5084218709510235
8942,0.20121964940705236,0.5084218709510235
8943,0.20124215216364005,0.5084218709510235
8944,0.20126465492022771,0.5084218709510235
8945,0.2012871576768154,0.5084218709510235
8946,0.2013096604334031,0.5084218709510235
8947,0.20133216318999078,0.5084218709510235
8948,0.20135466594657844,0.5084218709510235
8949,0.20137716870316613,0.5084218709510235
8950,0.20139967145975382,0.5084218709510235
8951,0.2014221742163415,0.5084218709510235
8952,0.20144467697292917,0.5084218709510235
8953,0.20146717972951686,0.5084218709510235
8954,0.20148968248610455,0.5084218709510235
8955,0.20151218524269224,0.5084218709510235
8956,0.2015346879992799,0.5084218709510235
8957,0.2015571907558676,0.5084218709510235
8958,0.20157969351245528,0.5084218709510235
8959,0.20160219626904297,0.5084218709510235
8960,0.20162469902563063,0.5084218709510235
8961,0.20164720178221832,0.5084218709510235
8962,0.201669704538806,0.5084218709510235
8963,0.2016922072953937,0.5084218709510235
8964,0.20171471005198136,0.5084218709510235
8965,0.20173721280856904,0.5084218709510235
8966,0.20175971556515673,0.5084218709510235
8967,0.20178221832174442,0.5084218709510235
8968,0.20180472107833208,0.5084218709510235
8969,0.20182722383491977,0.5084218709510235
8970,0.20184972659150746,0.5084218709510235
8971,0.20187222934809515,0.5084218709510235
8972,0.2018947321046828,0.5084218709510235
8973,0.2019172348612705,0.5084218709510235
8974,0.2019397376178582,0.5084218709510235
8975,0.20196224037444588,0.5084218709510235
8976,0.20198474313103354,0.5084218709510235
8977,0.20200724588762123,0.5084218709510235
8978,0.20202974864420892,0.5084218709510235
8979,0.2020522514007966,0.5084218709510235
8980,0.20207475415738427,0.5084218709510235
8981,0.20209725691397196,0.5084218709510235
8982,0.20211975967055965,0.5084218709510235
8983,0.20214226242714733,0.5084218709510235
8984,0.202164765183735,0.5084218709510235
8985,0.20218726794032268,0.5084218709510235
8986,0.20220977069691037,0.5084218709510235
8987,0.20223227345349806,0.5084218709510235
8988,0.20225477621008572,0.5084218709510235
8989,0.2022772789666734,0.5084218709510235
8990,0.2022997817232611,0.5084218709510235
8991,0.2023222844798488,0.5084218709510235
8992,0.20234478723643645,0.5084218709510235
8993,0.20236728999302414,0.5084218709510235
8994,0.20238979274961183,0.5084218709510235
8995,0.20241229550619952,0.5084218709510235
8996,0.20243479826278718,0.5084218709510235
8997,0.20245730101937487,0.5084218709510235
8998,0.20247980377596256,0.5084218709510235
8999,0.20250230653255025,0.5084218709510235
9000,0.2025248092891379,0.5084218709510235
9001,0.2025473120457256,0.5084218709510235
9002,0.20256981480231329,0.5084218709510235
9003,0.20259231755890098,0.5084218709510235
9004,0.20261482031548864,0.5084218709510235
9005,0.20263732307207633,0.5084218709510235
9006,0.20265982582866401,0.5084218709510235
9007,0.2026823285852517,0.5084218709510235
9008,0.20270483134183936,0.5084218709510235
9009,0.20272733409842705,0.5084218709510235
9010,0.20274983685501474,0.5084218709510235
9011,0.20277233961160243,0.5084218709510235
9012,0.2027948423681901,0.5084218709510235
9013,0.20281734512477778,0.5084218709510235
9014,0.20283984788136547,0.5084218709510235
9015,0.20286235063795316,0.5084218709510235
9016,0.20288485339454082,0.5084218709510235
9017,0.2029073561511285,0.5084218709510235
9018,0.2029298589077162,0.5084218709510235
9019,0.2029523616643039,0.5084218709510235
9020,0.20297486442089155,0.5084218709510235
9021,0.20299736717747924,0.5084218709510235
9022,0.20301986993406693,0.5084218709510235
9023,0.20304237269065462,0.5084218709510235
9024,0.20306487544724228,0.5084218709510235
9025,0.20308737820382997,0.5084218709510235
9026,0.20310988096041765,0.5084218709510235
9027,0.20313238371700534,0.5084218709510235
9028,0.203154886473593,0.5084218709510235
9029,0.2031773892301807,0.5084218709510235
9030,0.20319989198676838,0.5084218709510235
9031,0.20322239474335607,0.5084218709510235
9032,0.20324489749994373,0.5084218709510235
9033,0.20326740025653142,0.5084218709510235
9034,0.2032899030131191,0.5084218709510235
9035,0.2033124057697068,0.5084218709510235
9036,0.20333490852629446,0.5084218709510235
9037,0.20335741128288215,0.5084218709510235
9038,0.20337991403946984,0.5084218709510235
9039,0.20340241679605753,0.5084218709510235
9040,0.2034249195526452,0.5084218709510235
9041,0.20344742230923288,0.5084218709510235
9042,0.20346992506582057,0.5084218709510235
9043,0.20349242782240826,0.5084218709510235
9044,0.20351493057899592,0.5084218709510235
9045,0.2035374333355836,0.5084218709510235
9046,0.2035599360921713,0.5084218709510235
9047,0.20358243884875898,0.5084218709510235
9048,0.20360494160534665,0.5084218709510235
9049,0.20362744436193433,0.5084218709510235
9050,0.20364994711852202,0.5084218709510235
9051,0.2036724498751097,0.5084218709510235
9052,0.20369495263169737,0.5084218709510235
9053,0.20371745538828506,0.5084218709510235
9054,0.20373995814487275,0.5084218709510235
9055,0.20376246090146044,0.5084218709510235
9056,0.2037849636580481,0.5084218709510235
9057,0.2038074664146358,0.5084218709510235
9058,0.20382996917122348,0.5084218709510235
9059,0.20385247192781117,0.5084218709510235
9060,0.20387497468439883,0.5084218709510235
9061,0.20389747744098652,0.5084218709510235
9062,0.2039199801975742,0.5084218709510235
9063,0.2039424829541619,0.5084218709510235
9064,0.20396498571074956,0.5084218709510235
9065,0.20398748846733725,0.5084218709510235
9066,0.20400999122392494,0.5084218709510235
9067,0.20403249398051262,0.5084218709510235
9068,0.20405499673710029,0.5084218709510235
9069,0.20407749949368797,0.5084218709510235
9070,0.20410000225027566,0.5084218709510235
9071,0.20412250500686335,0.5084218709510235
9072,0.20414500776345101,0.5084218709510235
9073,0.2041675105200387,0.5084218709510235
9074,0.2041900132766264,0.5084218709510235
9075,0.20421251603321408,0.5084218709510235
9076,0.20423501878980174,0.5084218709510235
9077,0.20425752154638943,0.5084218709510235
9078,0.20428002430297712,0.5084218709510235
9079,0.2043025270595648,0.5084218709510235
9080,0.20432502981615247,0.5084218709510235
9081,0.20434753257274016,0.5084218709510235
9082,0.20437003532932785,0.5084218709510235
9083,0.20439253808591554,0.5084218709510235
9084,0.2044150408425032,0.5084218709510235
9085,0.2044375435990909,0.5084218709510235
9086,0.20446004635567858,0.5084218709510235
9087,0.20448254911226627,0.5084218709510235
9088,0.20450505186885393,0.5084218709510235
9089,0.20452755462544162,0.5084218709510235
9090,0.2045500573820293,0.5084218709510235
9091,0.204572560138617,0.5084218709510235
9092,0.20459506289520465,0.5084218709510235
9093,0.20461756565179234,0.5084218709510235
9094,0.20464006840838003,0.5084218709510235
9095,0.20466257116496772,0.5084218709510235
9096,0.20468507392155538,0.5084218709510235
9097,0.20470757667814307,0.5084218709510235
9098,0.20473007943473076,0.5084218709510235
9099,0.20475258219131845,0.5084218709510235
9100,0.2047750849479061,0.5084218709510235
9101,0.2047975877044938,0.5084218709510235
9102,0.2048200904610815,0.5084218709510235
9103,0.20484259321766918,0.5084218709510235
9104,0.20486509597425684,0.5084218709510235
9105,0.20488759873084453,0.5084218709510235
9106,0.20491010148743222,0.5084218709510235
9107,0.2049326042440199,0.5084218709510235
9108,0.20495510700060757,0.5084218709510235
9109,0.20497760975719526,0.5084218709510235
9110,0.20500011251378294,0.5084218709510235
9111,0.20502261527037063,0.5084218709510235
9112,0.2050451180269583,0.5084218709510235
9113,0.20506762078354598,0.5084218709510235
9114,0.20509012354013367,0.5084218709510235
9115,0.20511262629672136,0.5084218709510235
9116,0.20513512905330902,0.5084218709510235
9117,0.2051576318098967,0.5084218709510235
9118,0.2051801345664844,0.5084218709510235
9119,0.2052026373230721,0.5084218709510235
9120,0.20522514007965975,0.5084218709510235
9121,0.20524764283624744,0.5084218709510235
9122,0.20527014559283513,0.5084218709510235
9123,0.2052926483494228,0.5084218709510235
9124,0.20531515110601048,0.5084218709510235
9125,0.20533765386259817,0.5084218709510235
9126,0.20536015661918586,0.5084218709510235
9127,0.20538265937577352,0.5084218709510235
9128,0.2054051621323612,0.5084218709510235
9129,0.2054276648889489,0.5084218709510235
9130,0.20545016764553659,0.5084218709510235
9131,0.20547267040212425,0.5084218709510235
9132,0.20549517315871194,0.5084218709510235
9133,0.20551767591529962,0.5084218709510235
9134,0.2055401786718873,0.5084218709510235
9135,0.20556268142847497,0.5084218709510235
9136,0.20558518418506266,0.5084218709510235
9137,0.20560768694165035,0.5084218709510235
9138,0.20563018969823804,0.5084218709510235
9139,0.2056526924548257,0.5084218709510235
9140,0.2056751952114134,0.5084218709510235
9141,0.20569769796800108,0.5084218709510235
9142,0.20572020072458877,0.5084218709510235
9143,0.20574270348117643,0.5084218709510235
9144,0.20576520623776412,0.5084218709510235
9145,0.2057877089943518,0.5084218709510235
9146,0.2058102117509395,0.5084218709510235
9147,0.20583271450752716,0.5084218709510235
9148,0.20585521726411485,0.5084218709510235
9149,0.20587772002070254,0.5084218709510235
9150,0.20590022277729023,0.5084218709510235
9151,0.2059227255338779,0.5084218709510235
9152,0.20594522829046558,0.5084218709510235
9153,0.20596773104705327,0.5084218709510235
9154,0.20599023380364095,0.5084218709510235
9155,0.20601273656022862,0.5084218709510235
9156,0.2060352393168163,0.5084218709510235
9157,0.206057742073404,0.5084218709510235
9158,0.20608024482999168,0.5084218709510235
9159,0.20610274758657934,0.5084218709510235
9160,0.20612525034316703,0.5084218709510235
9161,0.20614775309975472,0.5084218709510235
9162,0.2061702558563424,0.5084218709510235
9163,0.20619275861293007,0.5084218709510235
9164,0.20621526136951776,0.5084218709510235
9165,0.20623776412610545,0.5084218709510235
9166,0.20626026688269314,0.5084218709510235
9167,0.2062827696392808,0.5084218709510235
9168,0.2063052723958685,0.5084218709510235
9169,0.20632777515245618,0.5084218709510235
9170,0.20635027790904387,0.5084218709510235
9171,0.20637278066563153,0.5084218709510235
9172,0.20639528342221922,0.5084218709510235
9173,0.2064177861788069,0.5084218709510235
9174,0.2064402889353946,0.5084218709510235
9175,0.20646279169198226,0.5084218709510235
9176,0.20648529444856994,0.5084218709510235
9177,0.20650779720515763,0.5084218709510235
9178,0.20653029996174532,0.5084218709510235
9179,0.20655280271833298,0.5084218709510235
9180,0.20657530547492067,0.5084218709510235
9181,0.20659780823150836,0.5084218709510235
9182,0.20662031098809605,0.5084218709510235
9183,0.2066428137446837,0.5084218709510235
9184,0.2066653165012714,0.5084218709510235
9185,0.2066878192578591,0.5084218709510235
9186,0.20671032201444678,0.5084218709510235
9187,0.20673282477103444,0.5084218709510235
9188,0.20675532752762213,0.5084218709510235
9189,0.20677783028420982,0.5084218709510235
9190,0.2068003330407975,0.5084218709510235
9191,0.20682283579738517,0.5084218709510235
9192,0.20684533855397286,0.5084218709510235
9193,0.20686784131056055,0.5084218709510235
9194,0.20689034406714824,0.5084218709510235
9195,0.2069128468237359,0.5084218709510235
9196,0.20693534958032359,0.5084218709510235
9197,0.20695785233691127,0.5084218709510235
9198,0.20698035509349896,0.5084218709510235
9199,0.20700285785008662,0.5084218709510235
9200,0.2070253606066743,0.5084218709510235
9201,0.207047863363262,0.5084218709510235
9202,0.2070703661198497,0.5084218709510235
9203,0.20709286887643735,0.5084218709510235
9204,0.20711537163302504,0.5084218709510235
9205,0.20713787438961273,0.5084218709510235
9206,0.20716037714620042,0.5084218709510235
9207,0.20718287990278808,0.5084218709510235
9208,0.20720538265937577,0.5084218709510235
9209,0.20722788541596346,0.5084218709510235
